EOM_DT,CUSIP,SEC_SYM,MF_FAM_DESC,MF_NM,MF_CLASS,EXISTS_ON_MSTA,CHANNEL,ACCT_TYP,PROGRAM,LEGACY_PROGRAM,RTMT_ACCT_TYP,TRADE_SIDE,EXCHANGE_IND,GROSS_AMOUNT,NET_ORIG_AMOUNT,NET_AMOUNT,TRD_CNT,Is_it_a_MF,Rec,ACL,Fund_ID,Brand,Mstar_Cat,US_cat
2025-03-31,4DPJA1WJ0,OLABX,PIMCO,PIMCO Bond Fund S,S,Y,PCG,ADVISORY,ADVISORY,ASSET ADVISOR,SEP,P,N,1572316.82,1572316.82,1572316.82,6,Y,Y,N,FSCAP7M9HW,PIMCO,US Fund Short-Term Bond,US Fund Short-Term Bond
2025-06-30,QZXEBB9EI,NKJYX,VANGUARD,VANGUARD Bond Fund A,A,Y,PCG,ADVISORY,ADVISORY,MASTERS,SEP,P,Y,270342.2,270342.2,270342.2,29,Y,Y,Y,FSC4693666,Vanguard,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2025-10-31,IUC039TEX,YENPX,DWS FUNDS,DWS FUNDS Bond Fund A,A,Y,FINET,ADVISORY,ADVISORY,PIM,SEP,S,N,3702140.03,-3702140.03,-3702140.03,48,Y,Y,Y,FSUSA4DZT8,DWS,US Fund Multisector Bond,US Fund Multisector Bond
2025-06-30,WOCLYT8W5,MOQGX,T ROWE PRICE,T ROWE PRICE Blend Fund INST,INST,Y,PCG,BROKERAGE,BROKERAGE,ASSET ADVISOR,NON-RETIREMENT,S,N,1518227.36,-1518227.36,-1518227.36,40,Y,Y,Y,FSINVVY2S9,T. Rowe Price,US Fund Large Blend,US Fund Large Blend
2025-07-31,CATVAZCCB,INHMX,CAPITAL GROUP,CAPITAL GROUP Blend Fund INST,INST,N,PCG,BROKERAGE,BROKERAGE,FC/QC,IRA,P,N,410629.42,410629.42,410629.42,48,Y,Y,Y,FSC7363842,capital group,US Fund Small Blend,US Fund Small Blend
2025-01-31,HZIOYKL1C,LZZBX,FIRST EAGLE,FIRST EAGLE Bond Fund A,A,Y,WBS,BROKERAGE,BROKERAGE,CUSTOMCHOICE,NON-RETIREMENT,P,N,3768900.11,3768900.11,3768900.11,9,Y,Y,Y,FSUSAMFLIX,First Eagle,US Fund Multisector Bond,US Fund Multisector Bond
2026-02-28,WYJXRPJ1E,LHRMX,INVESCO,INVESCO Bond Fund A,A,Y,WBS,BROKERAGE,BROKERAGE,FC/QC,NON-RETIREMENT,P,N,630166.18,630166.18,630166.18,25,Y,Y,Y,FSCAPRK315,Invesco,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2025-01-31,O4KH2VLPY,NUYTX,PIMCO,PIMCO Blend Fund A,A,Y,FINET,BROKERAGE,BROKERAGE,BROKERAGE,IRA,P,N,3157320.25,3157320.25,3157320.25,15,Y,N,Y,FSINVNDQ6K,PIMCO,US Fund Small Blend,US Fund Small Blend
2025-08-31,QZXEBB9EI,NKJYX,VANGUARD,VANGUARD Bond Fund A,A,Y,PCG,ADVISORY,ADVISORY,CUSTOMCHOICE,IRA,P,N,663779.78,663779.78,663779.78,42,Y,N,Y,FSC4693666,Vanguard,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2025-10-31,DK0GET8T6,VGVMX,BLACKROCK,BLACKROCK Bond Fund INST,INST,Y,FCCS,ADVISORY,ADVISORY,CUSTOMCHOICE,QP,P,N,644524.99,644524.99,644524.99,19,Y,N,N,FSC6963457,BlackRock,US Fund High Yield Bond,US Fund High Yield Bond
2025-11-30,2960361I2,FEGTX,JPMORGAN,JPMORGAN Bond Fund A,A,Y,FCCS,ADVISORY,ADVISORY,FC/QC,IRA,S,N,4422977.79,-4422977.79,-4422977.79,3,Y,Y,Y,FSCAP0TE0V,JPMorgan,US Fund Multisector Bond,US Fund Multisector Bond
2025-05-31,6VXDP5GJL,LIWHX,FIDELITY,FIDELITY Bond Fund INST,INST,N,PCG,BROKERAGE,BROKERAGE,FC/QC,QP,P,N,3915986.7,3915986.7,3915986.7,3,Y,Y,N,FSINVQUXZJ,Fidelity,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2025-12-31,2EK3ZEZQA,CGVOX,JPMORGAN,JPMORGAN Allocation Fund A,A,Y,PCG,BROKERAGE,BROKERAGE,ASSET ADVISOR,SIM,P,N,1652744.84,1652744.84,1652744.84,23,Y,Y,Y,FSUSAD1XUN,JPMorgan,US Fund Moderate Allocation,US Fund Moderate Allocation
2025-09-30,QTL3Q4N89,MHJNX,MFS,MFS Blend Fund A,A,Y,WBS,ADVISORY,ADVISORY,FUNDSOURCE,IRA,P,N,2552496.83,2552496.83,2552496.83,43,N,Y,Y,FSCAPO8FAQ,MFS,US Fund Mid-Cap Blend,US Fund Mid-Cap Blend
2026-02-28,0YNCXLL4Z,HIKKX,FIDELITY,FIDELITY Bond Fund A,A,N,WFAS,BROKERAGE,BROKERAGE,FC/QC,IRA,P,N,4423662.03,4423662.03,4423662.03,31,Y,Y,Y,FSUSAP0XJP,Fidelity,US Fund Multisector Bond,US Fund Multisector Bond
2026-01-31,0CVS4F8CG,PRGDX,T ROWE PRICE,T ROWE PRICE Bond Fund C,C,Y,PCG,ADVISORY,ADVISORY,MASTERS,QP,P,N,77611.24,77611.24,77611.24,49,Y,Y,Y,FSINV5AYKJ,T. Rowe Price,US Fund Short-Term Bond,US Fund Short-Term Bond
2025-05-31,E2ATN2TWD,IZSNX,FRANKLIN TEMPLETON,FRANKLIN TEMPLETON Bond Fund INST,INST,Y,WFAS,ADVISORY,ADVISORY,BROKERAGE,SEP,P,N,2945812.1,2945812.1,2945812.1,29,Y,Y,Y,FSC7967512,Franklin Templeton,US Fund Short-Term Bond,US Fund Short-Term Bond
2025-12-31,HZIOYKL1C,LZZBX,FIRST EAGLE,FIRST EAGLE Bond Fund A,A,Y,FINET,ADVISORY,ADVISORY,CUSTOMCHOICE,SIM,P,Y,1075656.79,1075656.79,1075656.79,36,Y,Y,Y,FSUSAMFLIX,First Eagle,US Fund Multisector Bond,US Fund Multisector Bond
2025-12-31,7BH25LLO3,MAQHX,DWS FUNDS,DWS FUNDS Bond Fund C,C,Y,PCG,BROKERAGE,BROKERAGE,CUSTOMCHOICE,SEP,S,N,4173648.4,-4173648.4,-4173648.4,43,Y,Y,N,FSC8694117,DWS,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2026-03-31,7BH25LLO3,MAQHX,DWS FUNDS,DWS FUNDS Bond Fund C,C,Y,WBS,BROKERAGE,BROKERAGE,CUSTOMCHOICE,NON-RETIREMENT,P,Y,2682838.43,2682838.43,2682838.43,3,Y,Y,Y,FSC8694117,DWS,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2025-12-31,8MGYN2JCP,LZEHX,NUVEEN,NUVEEN Estate Fund A,A,N,FINET,BROKERAGE,BROKERAGE,BROKERAGE,QP,P,N,4710637.58,4710637.58,4710637.58,18,Y,Y,Y,FSCAP9SFEF,Nuveen,US Fund Real Estate,US Fund Real Estate
2025-12-31,DMLY4LYK8,VOLIX,BLACKROCK,BLACKROCK Value Fund C,C,Y,PCG,ADVISORY,ADVISORY,PIM,NON-RETIREMENT,P,N,1627606.21,1627606.21,1627606.21,31,Y,Y,Y,FSINVW6LMH,BlackRock,US Fund Large Value,US Fund Large Value
2025-10-31,2960361I2,FEGTX,JPMORGAN,JPMORGAN Bond Fund A,A,Y,WBS,ADVISORY,ADVISORY,PERSONALIZED UMA,SEP,S,N,4618866.99,-4618866.99,-4618866.99,44,Y,Y,N,FSCAP0TE0V,JPMorgan,US Fund Multisector Bond,US Fund Multisector Bond
2025-11-30,LFEWVZNVK,NLUCX,DWS FUNDS,DWS FUNDS Blend Fund INV,INV,Y,PCG,ADVISORY,ADVISORY,ASSET ADVISOR,QP,S,N,4642759.01,-4642759.01,-4642759.01,28,Y,Y,Y,FSINVF3PFW,DWS,US Fund Large Blend,US Fund Large Blend
2026-01-31,QZXEBB9EI,NKJYX,VANGUARD,VANGUARD Bond Fund A,A,Y,WFAS,ADVISORY,ADVISORY,FC/QC,SIM,P,N,3837631.94,3837631.94,3837631.94,28,Y,N,N,FSC4693666,Vanguard,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2025-10-31,IUC039TEX,YENPX,DWS FUNDS,DWS FUNDS Bond Fund A,A,Y,WFAS,ADVISORY,ADVISORY,FC/QC,NON-RETIREMENT,S,N,1755136.59,-1755136.59,-1755136.59,6,Y,Y,Y,FSUSA4DZT8,DWS,US Fund Multisector Bond,US Fund Multisector Bond
2025-03-31,FB9W1Q5UZ,JKDRX,VANGUARD,VANGUARD Growth Fund A,A,Y,WFAS,BROKERAGE,BROKERAGE,FUNDSOURCE,SEP,S,N,723345.25,-723345.25,-723345.25,39,Y,Y,Y,FSCAP3Y8BT,Vanguard,US Fund Large Growth,US Fund Large Growth
2025-11-30,E2ATN2TWD,IZSNX,FRANKLIN TEMPLETON,FRANKLIN TEMPLETON Bond Fund INST,INST,Y,PCG,ADVISORY,ADVISORY,BROKERAGE,SEP,P,N,1270571.82,1270571.82,1270571.82,14,Y,Y,Y,FSC7967512,Franklin Templeton,US Fund Short-Term Bond,US Fund Short-Term Bond
2026-02-28,2960361I2,FEGTX,JPMORGAN,JPMORGAN Bond Fund A,A,N,PCG,BROKERAGE,BROKERAGE,PERSONALIZED UMA,IRA,P,N,3738881.2,3738881.2,3738881.2,21,Y,Y,Y,FSCAP0TE0V,JPMorgan,US Fund Multisector Bond,US Fund Multisector Bond
2025-10-31,C8D1WJCIT,EKRMX,FRANKLIN TEMPLETON,FRANKLIN TEMPLETON Estate Fund C,C,Y,WFAS,ADVISORY,ADVISORY,FC/QC,NON-RETIREMENT,P,N,1965058.21,1965058.21,1965058.21,4,Y,N,Y,FSC7392545,Franklin Templeton,US Fund Real Estate,US Fund Real Estate
2025-10-31,3NX39RBSV,WWLNX,CAPITAL GROUP,CAPITAL GROUP Growth Fund A,A,Y,WFAS,BROKERAGE,BROKERAGE,PIM,SIM,P,N,535874.11,535874.11,535874.11,41,Y,Y,Y,FSINV8R1QP,capital group,US Fund Small Growth,US Fund Small Growth
2025-03-31,JSG65KXVF,TOUNX,FIRST EAGLE,FIRST EAGLE Blend Fund INST,INST,Y,FINET,BROKERAGE,BROKERAGE,FUNDSOURCE,QP,S,N,4397454.91,-4397454.91,-4397454.91,2,Y,Y,N,FSCAP4FGYV,First Eagle,US Fund Small Blend,US Fund Small Blend
2025-03-31,UVY8N1UTO,QGCTX,INVESCO,INVESCO Allocation Fund S,S,Y,FCCS,ADVISORY,ADVISORY,PIM,SIM,P,N,793995.0,793995.0,793995.0,33,Y,N,Y,FSINV12SDD,Invesco,US Fund Tactical Allocation,US Fund Tactical Allocation
2025-10-31,6RE4Q6QDY,VIJBX,T ROWE PRICE,T ROWE PRICE Blend Fund A,A,Y,FINET,ADVISORY,ADVISORY,ASSET ADVISOR,QP,S,N,112368.03,-112368.03,-112368.03,30,Y,Y,Y,FSUSA99GZA,T. Rowe Price,US Fund Small Blend,US Fund Small Blend
2025-05-31,BSWRPBJEK,WMAQX,JPMORGAN,JPMORGAN Growth Fund INV,INV,Y,FINET,ADVISORY,ADVISORY,FC/QC,SEP,P,N,1534441.35,1534441.35,1534441.35,12,Y,Y,Y,FSINVVT0VG,JPMorgan,US Fund Large Growth,US Fund Large Growth
2025-11-30,DK0GET8T6,VGVMX,BLACKROCK,BLACKROCK Bond Fund INST,INST,Y,WFAS,ADVISORY,ADVISORY,BROKERAGE,SIM,P,N,1360930.46,1360930.46,1360930.46,21,Y,Y,Y,FSC6963457,BlackRock,US Fund High Yield Bond,US Fund High Yield Bond
2025-11-30,RPN6QFGSX,QXUMX,LORD ABBETT,LORD ABBETT Estate Fund A,A,Y,FINET,ADVISORY,ADVISORY,ASSET ADVISOR,SEP,S,N,1113664.22,-1113664.22,-1113664.22,37,Y,Y,Y,FSINVN2N0F,Lord Abbett,US Fund Real Estate,US Fund Real Estate
2025-05-31,KTSG7FXZV,VOVAX,CAPITAL GROUP,CAPITAL GROUP Bond Fund INST,INST,Y,FCCS,ADVISORY,ADVISORY,FUNDSOURCE,SEP,S,Y,4293049.49,-4293049.49,-4293049.49,23,Y,Y,Y,FSCAPU9MJ4,capital group,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2025-11-30,IUC039TEX,YENPX,DWS FUNDS,DWS FUNDS Bond Fund A,A,Y,WBS,ADVISORY,ADVISORY,FUNDSOURCE,SEP,P,N,615785.16,615785.16,615785.16,17,Y,Y,N,FSUSA4DZT8,DWS,US Fund Multisector Bond,US Fund Multisector Bond
2025-12-31,BPLJD84U8,ZRHBX,PIMCO,PIMCO Blend Fund A,A,Y,FCCS,ADVISORY,ADVISORY,PIM,SIM,P,N,667892.63,667892.63,667892.63,15,Y,Y,Y,FSCAPPXIH2,PIMCO,US Fund Mid-Cap Blend,US Fund Mid-Cap Blend
2025-05-31,QTL3Q4N89,MHJNX,MFS,MFS Blend Fund A,A,Y,PCG,ADVISORY,ADVISORY,PIM,NON-RETIREMENT,P,N,2670069.2,2670069.2,2670069.2,10,Y,N,Y,FSCAPO8FAQ,MFS,US Fund Mid-Cap Blend,US Fund Mid-Cap Blend
2026-02-28,4FMYZYCWT,GMHYX,DWS FUNDS,DWS FUNDS Bond Fund A,A,Y,WBS,BROKERAGE,BROKERAGE,MASTERS,SIM,S,N,3749508.55,-3749508.55,-3749508.55,33,Y,Y,Y,FSCAPZUVDG,DWS,US Fund High Yield Bond,US Fund High Yield Bond
2026-01-31,7BH25LLO3,MAQHX,DWS FUNDS,DWS FUNDS Bond Fund C,C,Y,PCG,ADVISORY,ADVISORY,FUNDSOURCE,SEP,S,Y,3140535.15,-3140535.15,-3140535.15,20,Y,Y,Y,FSC8694117,DWS,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2025-08-31,WK8R2YKCC,LMFPX,DWS FUNDS,DWS FUNDS Bond Fund INST,INST,Y,WBS,ADVISORY,ADVISORY,FUNDSOURCE,SEP,S,N,480531.99,-480531.99,-480531.99,23,Y,Y,N,FSCAPNRENH,DWS,US Fund High Yield Bond,US Fund High Yield Bond
2025-12-31,OQW9JA2M0,QUTIX,VANGUARD,VANGUARD Growth Fund C,C,Y,PCG,BROKERAGE,BROKERAGE,PERSONALIZED UMA,IRA,P,N,4694180.98,4694180.98,4694180.98,25,Y,Y,Y,FSCAP2IIZJ,Vanguard,US Fund Large Growth,US Fund Large Growth
2025-11-30,JH75LXO6Q,GGOGX,MFS,MFS Blend Fund A,A,Y,PCG,ADVISORY,ADVISORY,MASTERS,QP,S,N,3790013.47,-3790013.47,-3790013.47,35,Y,Y,N,FSCAPUR81B,MFS,US Fund Small Blend,US Fund Small Blend
2025-06-30,Y6B2KNFTU,UECWX,VANGUARD,VANGUARD Bond Fund INV,INV,Y,WFAS,ADVISORY,ADVISORY,FUNDSOURCE,QP,S,N,1989643.41,-1989643.41,-1989643.41,38,Y,Y,Y,FSUSAF3MVF,Vanguard,US Fund Short-Term Bond,US Fund Short-Term Bond
2026-01-31,U6N7HV3IZ,HRUUX,JPMORGAN,JPMORGAN Value Fund S,S,Y,PCG,BROKERAGE,BROKERAGE,FC/QC,IRA,P,N,4999285.98,4999285.98,4999285.98,30,Y,Y,Y,FSUSAS5BKX,JPMorgan,US Fund Large Value,US Fund Large Value
2025-04-30,0CVS4F8CG,PRGDX,T ROWE PRICE,T ROWE PRICE Bond Fund C,C,Y,PCG,ADVISORY,ADVISORY,MASTERS,NON-RETIREMENT,P,Y,1727357.08,1727357.08,1727357.08,30,Y,Y,Y,FSINV5AYKJ,T. Rowe Price,US Fund Short-Term Bond,US Fund Short-Term Bond
2025-10-31,WOCLYT8W5,MOQGX,T ROWE PRICE,T ROWE PRICE Blend Fund INST,INST,Y,WBS,ADVISORY,ADVISORY,FC/QC,SIM,P,N,2026240.31,2026240.31,2026240.31,5,N,Y,N,FSINVVY2S9,T. Rowe Price,US Fund Large Blend,US Fund Large Blend
2025-12-31,U6N7HV3IZ,HRUUX,JPMORGAN,JPMORGAN Value Fund S,S,Y,FCCS,BROKERAGE,BROKERAGE,FUNDSOURCE,SEP,S,N,4866974.09,-4866974.09,-4866974.09,28,Y,Y,Y,FSUSAS5BKX,JPMorgan,US Fund Large Value,US Fund Large Value
2025-09-30,JH75LXO6Q,GGOGX,MFS,MFS Blend Fund A,A,N,WBS,BROKERAGE,BROKERAGE,PERSONALIZED UMA,QP,P,N,4249078.98,4249078.98,4249078.98,46,Y,Y,N,FSCAPUR81B,MFS,US Fund Small Blend,US Fund Small Blend
2025-07-31,OQW9JA2M0,QUTIX,VANGUARD,VANGUARD Growth Fund C,C,Y,PCG,ADVISORY,ADVISORY,FUNDSOURCE,NON-RETIREMENT,P,Y,2916578.18,2916578.18,2916578.18,41,Y,Y,Y,FSCAP2IIZJ,Vanguard,US Fund Large Growth,US Fund Large Growth
2025-02-28,S0R2SDS8B,UWNLX,AMERICAN FUNDS,AMERICAN FUNDS Bond Fund INST,INST,Y,WFAS,ADVISORY,ADVISORY,CUSTOMCHOICE,SEP,S,N,2928111.54,-2928111.54,-2928111.54,20,Y,N,Y,FSC0723107,capital group,US Fund High Yield Bond,US Fund High Yield Bond
2025-11-30,BPLJD84U8,ZRHBX,PIMCO,PIMCO Blend Fund A,A,Y,PCG,ADVISORY,ADVISORY,PIM,SEP,S,N,1888023.18,-1888023.18,-1888023.18,5,Y,Y,Y,FSCAPPXIH2,PIMCO,US Fund Mid-Cap Blend,US Fund Mid-Cap Blend
2025-11-30,8MGYN2JCP,LZEHX,NUVEEN,NUVEEN Estate Fund A,A,N,FCCS,ADVISORY,ADVISORY,FUNDSOURCE,QP,S,N,4525473.36,-4525473.36,-4525473.36,44,Y,Y,Y,FSCAP9SFEF,Nuveen,US Fund Real Estate,US Fund Real Estate
2025-02-28,B5M9J98CW,JURYX,AMERICAN FUNDS,AMERICAN FUNDS Growth Fund A,A,Y,WBS,BROKERAGE,BROKERAGE,ASSET ADVISOR,QP,S,N,1082330.64,-1082330.64,-1082330.64,18,Y,N,Y,FSCAPBLFOC,capital group,US Fund Large Growth,US Fund Large Growth
2025-03-31,0YNCXLL4Z,HIKKX,FIDELITY,FIDELITY Bond Fund A,A,Y,PCG,ADVISORY,ADVISORY,MASTERS,IRA,P,N,372966.79,372966.79,372966.79,8,Y,Y,Y,FSUSAP0XJP,Fidelity,US Fund Multisector Bond,US Fund Multisector Bond
2025-01-31,LFEWVZNVK,NLUCX,DWS FUNDS,DWS FUNDS Blend Fund INV,INV,Y,PCG,ADVISORY,ADVISORY,PERSONALIZED UMA,IRA,P,N,2541036.97,2541036.97,2541036.97,1,N,Y,Y,FSINVF3PFW,DWS,US Fund Large Blend,US Fund Large Blend
2025-09-30,4DPJA1WJ0,OLABX,PIMCO,PIMCO Bond Fund S,S,Y,PCG,BROKERAGE,BROKERAGE,FC/QC,SIM,P,Y,2325428.0,2325428.0,2325428.0,5,Y,Y,Y,FSCAP7M9HW,PIMCO,US Fund Short-Term Bond,US Fund Short-Term Bond
2025-01-31,O4KH2VLPY,NUYTX,PIMCO,PIMCO Blend Fund A,A,Y,FINET,ADVISORY,ADVISORY,ASSET ADVISOR,QP,P,N,2618001.24,2618001.24,2618001.24,37,Y,Y,N,FSINVNDQ6K,PIMCO,US Fund Small Blend,US Fund Small Blend
2025-07-31,U7EEQTUL1,LVXLX,FIRST EAGLE,FIRST EAGLE Estate Fund INST,INST,Y,WBS,ADVISORY,ADVISORY,MASTERS,IRA,S,N,3271879.47,-3271879.47,-3271879.47,6,Y,Y,N,FSUSAS7SPG,First Eagle,US Fund Real Estate,US Fund Real Estate
2025-10-31,V1V93KMKZ,DBBHX,PIMCO,PIMCO Allocation Fund A,A,Y,WBS,BROKERAGE,BROKERAGE,PERSONALIZED UMA,IRA,S,N,1934824.94,-1934824.94,-1934824.94,9,Y,Y,Y,FSC3796172,PIMCO,US Fund Moderate Allocation,US Fund Moderate Allocation
2025-08-31,QJIDKNWI5,EIPIX,JPMORGAN,JPMORGAN Allocation Fund INST,INST,Y,WBS,BROKERAGE,BROKERAGE,ASSET ADVISOR,NON-RETIREMENT,S,Y,617352.44,-617352.44,-617352.44,35,Y,Y,N,FSCAPZ4DKB,JPMorgan,US Fund Tactical Allocation,US Fund Tactical Allocation
2025-05-31,N1YBWMLUN,GWZPX,INVESCO,INVESCO Blend Fund A,A,Y,PCG,ADVISORY,ADVISORY,FC/QC,NON-RETIREMENT,P,N,4803647.23,4803647.23,4803647.23,22,N,Y,Y,FSINVZILDX,Invesco,US Fund Large Blend,US Fund Large Blend
2025-02-28,R7KO64T02,XMHMX,FRANKLIN TEMPLETON,FRANKLIN TEMPLETON Blend Fund C,C,Y,WBS,ADVISORY,ADVISORY,PIM,SEP,P,N,3674985.1,3674985.1,3674985.1,10,Y,N,Y,FSC8379085,Franklin Templeton,US Fund Mid-Cap Blend,US Fund Mid-Cap Blend
2025-09-30,3TV3I12VJ,ZZOUX,AMERICAN FUNDS,AMERICAN FUNDS Bond Fund A,A,Y,FINET,BROKERAGE,BROKERAGE,ASSET ADVISOR,IRA,P,N,2517676.13,2517676.13,2517676.13,29,Y,N,N,FSUSA1CZS7,capital group,US Fund High Yield Bond,US Fund High Yield Bond
2025-05-31,ST0SX5WVF,ESQXX,CAPITAL GROUP,CAPITAL GROUP Bond Fund INST,INST,Y,FINET,BROKERAGE,BROKERAGE,ASSET ADVISOR,IRA,P,N,1268978.89,1268978.89,1268978.89,48,Y,Y,N,FSINV6Z5AS,capital group,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2025-03-31,HZIOYKL1C,LZZBX,FIRST EAGLE,FIRST EAGLE Bond Fund A,A,Y,WBS,ADVISORY,ADVISORY,PERSONALIZED UMA,QP,S,Y,1223095.12,-1223095.12,-1223095.12,15,Y,N,Y,FSUSAMFLIX,First Eagle,US Fund Multisector Bond,US Fund Multisector Bond
2025-08-31,ZW9XA3KX7,DDCOX,CAPITAL GROUP,CAPITAL GROUP Blend Fund A,A,Y,PCG,ADVISORY,ADVISORY,FC/QC,QP,S,N,407688.82,-407688.82,-407688.82,4,Y,Y,Y,FSCAPVVD5U,capital group,US Fund Small Blend,US Fund Small Blend
2025-01-31,S0R2SDS8B,UWNLX,AMERICAN FUNDS,AMERICAN FUNDS Bond Fund INST,INST,Y,WFAS,BROKERAGE,BROKERAGE,PIM,NON-RETIREMENT,P,N,4815900.16,4815900.16,4815900.16,25,Y,Y,Y,FSC0723107,capital group,US Fund High Yield Bond,US Fund High Yield Bond
2025-08-31,8VMUHXID4,JTOUX,FRANKLIN TEMPLETON,FRANKLIN TEMPLETON Bond Fund INST,INST,N,PCG,ADVISORY,ADVISORY,MASTERS,SEP,P,N,3336322.19,3336322.19,3336322.19,42,Y,N,Y,FSINVCNRVP,Franklin Templeton,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2025-11-30,6Q3XLRFCD,XISNX,VANGUARD,VANGUARD Allocation Fund INV,INV,Y,WBS,BROKERAGE,BROKERAGE,FUNDSOURCE,IRA,S,N,4210254.53,-4210254.53,-4210254.53,12,Y,N,Y,FSUSAMIGJS,Vanguard,US Fund Tactical Allocation,US Fund Tactical Allocation
2025-06-30,8LPQW2VMC,MAJHX,T ROWE PRICE,T ROWE PRICE Estate Fund S,S,Y,WFAS,ADVISORY,ADVISORY,ASSET ADVISOR,IRA,S,N,4918172.63,-4918172.63,-4918172.63,18,Y,N,Y,FSINVOVNZB,T. Rowe Price,US Fund Real Estate,US Fund Real Estate
2025-12-31,1M8XFDJGF,TBYQX,PIMCO,PIMCO Growth Fund A,A,Y,PCG,BROKERAGE,BROKERAGE,PIM,SEP,S,N,4218564.63,-4218564.63,-4218564.63,4,Y,N,Y,FSCAPS2MJ6,PIMCO,US Fund Small Growth,US Fund Small Growth
2026-02-28,HQIN9N6XC,HZYVX,MFS,MFS Blend Fund C,C,Y,PCG,ADVISORY,ADVISORY,ASSET ADVISOR,IRA,P,N,4448911.84,4448911.84,4448911.84,37,Y,Y,Y,FSC8686926,MFS,US Fund Small Blend,US Fund Small Blend
2025-11-30,3KKV9RFTM,OOLIX,FRANKLIN TEMPLETON,FRANKLIN TEMPLETON Growth Fund INST,INST,Y,WFAS,ADVISORY,ADVISORY,CUSTOMCHOICE,NON-RETIREMENT,S,N,2091928.74,-2091928.74,-2091928.74,37,Y,Y,Y,FSUSA9SEXI,Franklin Templeton,US Fund Small Growth,US Fund Small Growth
2026-01-31,JH75LXO6Q,GGOGX,MFS,MFS Blend Fund A,A,Y,PCG,BROKERAGE,BROKERAGE,PIM,SIM,P,N,52577.39,52577.39,52577.39,28,Y,Y,Y,FSCAPUR81B,MFS,US Fund Small Blend,US Fund Small Blend
2025-02-28,17MGFXC08,CNJLX,NUVEEN,NUVEEN Blend Fund INV,INV,Y,PCG,ADVISORY,ADVISORY,PERSONALIZED UMA,SIM,P,N,661517.8,661517.8,661517.8,29,Y,Y,Y,FSUSALNO19,Nuveen,US Fund Small Blend,US Fund Small Blend
2025-10-31,RPN6QFGSX,QXUMX,LORD ABBETT,LORD ABBETT Estate Fund A,A,Y,WBS,ADVISORY,ADVISORY,CUSTOMCHOICE,SIM,P,Y,4127159.78,4127159.78,4127159.78,6,Y,Y,Y,FSINVN2N0F,Lord Abbett,US Fund Real Estate,US Fund Real Estate
2025-02-28,QZXEBB9EI,NKJYX,VANGUARD,VANGUARD Bond Fund A,A,Y,PCG,BROKERAGE,BROKERAGE,CUSTOMCHOICE,SEP,P,N,2985571.12,2985571.12,2985571.12,15,Y,N,Y,FSC4693666,Vanguard,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2025-04-30,O4KH2VLPY,NUYTX,PIMCO,PIMCO Blend Fund A,A,Y,WFAS,ADVISORY,ADVISORY,BROKERAGE,SIM,S,N,4645404.52,-4645404.52,-4645404.52,17,Y,Y,Y,FSINVNDQ6K,PIMCO,US Fund Small Blend,US Fund Small Blend
2025-06-30,QT3WVEDN9,OJDPX,BLACKROCK,BLACKROCK Blend Fund A,A,Y,PCG,BROKERAGE,BROKERAGE,CUSTOMCHOICE,QP,S,N,954050.58,-954050.58,-954050.58,9,Y,Y,Y,FSINV1KDAD,BlackRock,US Fund Foreign Large Blend,US Fund Foreign Large Blend
2025-01-31,IUC039TEX,YENPX,DWS FUNDS,DWS FUNDS Bond Fund A,A,Y,WFAS,ADVISORY,ADVISORY,PIM,SEP,S,N,4307498.67,-4307498.67,-4307498.67,50,Y,Y,Y,FSUSA4DZT8,DWS,US Fund Multisector Bond,US Fund Multisector Bond
2025-11-30,KTSG7FXZV,VOVAX,CAPITAL GROUP,CAPITAL GROUP Bond Fund INST,INST,Y,PCG,ADVISORY,ADVISORY,MASTERS,NON-RETIREMENT,S,N,3997885.28,-3997885.28,-3997885.28,1,Y,N,Y,FSCAPU9MJ4,capital group,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2025-03-31,3NX39RBSV,WWLNX,CAPITAL GROUP,CAPITAL GROUP Growth Fund A,A,Y,FCCS,BROKERAGE,BROKERAGE,PERSONALIZED UMA,QP,P,N,4003671.59,4003671.59,4003671.59,44,Y,Y,Y,FSINV8R1QP,capital group,US Fund Small Growth,US Fund Small Growth
2025-03-31,T7E8G8JDP,SIPNX,CAPITAL GROUP,CAPITAL GROUP Blend Fund A,A,Y,WFAS,ADVISORY,ADVISORY,PIM,QP,P,N,4438625.02,4438625.02,4438625.02,27,Y,N,Y,FSUSAYANEZ,capital group,US Fund Foreign Large Blend,US Fund Foreign Large Blend
