EOM_DT,MF_NM,MF_CLASS,ASSET_CLASS,CHANNEL,ACCT_TYP,PROGRAM,LEGACY_PROGRAM,RET_ACCT_TYPE,POS_MKT_VAL,POSITION_COUNT,Is_it_a_MF,Rec,ACL,Fund_ID,Brand,Mstar_Cat,US_cat
2026-02-28,NUVEEN Value Fund INV,INV,Alternative Fund,WFAS,ADVISORY,ADVISORY,FC/QC,SIM,428379693.29,327,Y,Y,Y,FSC8073988,Nuveen,US Fund Large Value,US Fund Large Value
2025-08-31,DWS FUNDS Allocation Fund A,A,Equity Fund,FINET,ADVISORY,ADVISORY,ASSET ADVISOR,IRA,330950655.83,32,Y,Y,Y,FSCAPPGOXS,DWS,US Fund Moderate Allocation,US Fund Moderate Allocation
2025-12-31,FRANKLIN TEMPLETON Estate Fund C,C,Money Market Fund,WBS,ADVISORY,ADVISORY,BROKERAGE,IRA,321223359.65,229,Y,Y,Y,FSC7392545,Franklin Templeton,US Fund Real Estate,US Fund Real Estate
2025-11-30,BLACKROCK Bond Fund INST,INST,Alternative Fund,WFAS,ADVISORY,ADVISORY,MASTERS,NON-RETIREMENT,66668587.32,109,Y,N,Y,FSCAPSG2R8,BlackRock,US Fund Short-Term Bond,US Fund Short-Term Bond
2025-03-31,PIMCO Blend Fund A,A,Money Market Fund,FINET,ADVISORY,ADVISORY,PERSONALIZED UMA,NON-RETIREMENT,228021200.98,130,Y,Y,Y,FSCAPPXIH2,PIMCO,US Fund Mid-Cap Blend,US Fund Mid-Cap Blend
2025-11-30,PIMCO Bond Fund S,S,Balanced Fund,WBS,BROKERAGE,BROKERAGE,CUSTOMCHOICE,IRA,49948767.25,474,Y,Y,N,FSCAP7M9HW,PIMCO,US Fund Short-Term Bond,US Fund Short-Term Bond
2025-12-31,PIMCO Allocation Fund A,A,International Equity Fund,WBS,ADVISORY,ADVISORY,FC/QC,QP,244618689.89,427,Y,Y,N,FSC3796172,PIMCO,US Fund Moderate Allocation,US Fund Moderate Allocation
2026-01-31,DWS FUNDS Bond Fund A,A,Money Market Fund,FINET,BROKERAGE,BROKERAGE,PIM,QP,385940494.49,127,Y,Y,Y,FSCAPZUVDG,DWS,US Fund High Yield Bond,US Fund High Yield Bond
2026-01-31,T ROWE PRICE Estate Fund S,S,International Equity Fund,WFAS,ADVISORY,ADVISORY,FUNDSOURCE,QP,88870237.81,175,Y,Y,Y,FSINVOVNZB,T. Rowe Price,US Fund Real Estate,US Fund Real Estate
2025-05-31,VANGUARD Bond Fund INV,INV,Alternative Fund,WFAS,ADVISORY,ADVISORY,PERSONALIZED UMA,QP,475130025.13,211,Y,Y,Y,FSUSAF3MVF,Vanguard,US Fund Short-Term Bond,US Fund Short-Term Bond
2025-09-30,FRANKLIN TEMPLETON Value Fund INST,INST,Money Market Fund,WBS,BROKERAGE,BROKERAGE,FUNDSOURCE,SIM,373158813.0,41,Y,N,Y,FSINV8HE3N,Franklin Templeton,US Fund Large Value,US Fund Large Value
2026-01-31,FRANKLIN TEMPLETON Growth Fund INST,INST,International Equity Fund,WFAS,BROKERAGE,BROKERAGE,CUSTOMCHOICE,IRA,57427280.1,287,Y,Y,Y,FSUSA9SEXI,Franklin Templeton,US Fund Small Growth,US Fund Small Growth
2025-11-30,JPMORGAN Bond Fund A,A,Money Market Fund,FINET,ADVISORY,ADVISORY,FUNDSOURCE,SIM,243733485.64,217,Y,Y,Y,FSCAP0TE0V,JPMorgan,US Fund Multisector Bond,US Fund Multisector Bond
2025-07-31,CAPITAL GROUP Bond Fund INST,INST,International Equity Fund,PCG,BROKERAGE,BROKERAGE,PERSONALIZED UMA,SIM,285117648.05,363,Y,Y,Y,FSCAPU9MJ4,capital group,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2025-01-31,FIDELITY Bond Fund A,A,Equity Fund,FINET,ADVISORY,ADVISORY,BROKERAGE,IRA,48753768.22,131,Y,N,Y,FSUSAP0XJP,Fidelity,US Fund Multisector Bond,US Fund Multisector Bond
2025-01-31,JPMORGAN Allocation Fund INST,INST,Balanced Fund,PCG,ADVISORY,ADVISORY,PERSONALIZED UMA,SEP,293107407.64,56,Y,Y,Y,FSCAPZ4DKB,JPMorgan,US Fund Tactical Allocation,US Fund Tactical Allocation
2025-10-31,FIRST EAGLE Blend Fund INST,INST,Alternative Fund,WBS,BROKERAGE,BROKERAGE,BROKERAGE,QP,4010909.94,366,Y,N,Y,FSCAP4FGYV,First Eagle,US Fund Small Blend,US Fund Small Blend
2026-03-31,CAPITAL GROUP Bond Fund INST,INST,Bond Fund,PCG,ADVISORY,ADVISORY,PERSONALIZED UMA,SEP,438291194.38,369,Y,N,Y,FSINV6Z5AS,capital group,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2025-10-31,CAPITAL GROUP Blend Fund A,A,Equity Fund,WBS,ADVISORY,ADVISORY,PIM,IRA,228346277.04,301,Y,N,Y,FSUSAYANEZ,capital group,US Fund Foreign Large Blend,US Fund Foreign Large Blend
2026-02-28,NUVEEN Growth Fund S,S,Bond Fund,PCG,BROKERAGE,BROKERAGE,PIM,NON-RETIREMENT,472276191.08,238,Y,Y,Y,FSCAPUT3V8,Nuveen,US Fund Small Growth,US Fund Small Growth
2025-04-30,PIMCO Growth Fund A,A,Bond Fund,FINET,ADVISORY,ADVISORY,FC/QC,SEP,266039627.82,247,Y,Y,Y,FSCAPS2MJ6,PIMCO,US Fund Small Growth,US Fund Small Growth
2025-12-31,CAPITAL GROUP Growth Fund A,A,Equity Fund,WBS,BROKERAGE,BROKERAGE,MASTERS,IRA,235182673.71,245,Y,N,Y,FSINV8R1QP,capital group,US Fund Small Growth,US Fund Small Growth
2025-01-31,MFS Bond Fund C,C,Alternative Fund,WBS,BROKERAGE,BROKERAGE,BROKERAGE,SIM,421192388.8,202,Y,N,Y,FSUSAR848N,MFS,US Fund Multisector Bond,US Fund Multisector Bond
2026-02-28,INVESCO Allocation Fund A,A,Alternative Fund,WBS,BROKERAGE,BROKERAGE,ASSET ADVISOR,SIM,59897504.16,480,Y,N,Y,FSC8043975,Invesco,US Fund Tactical Allocation,US Fund Tactical Allocation
2025-09-30,VANGUARD Bond Fund A,A,Alternative Fund,PCG,BROKERAGE,BROKERAGE,BROKERAGE,NON-RETIREMENT,76862040.93,388,Y,N,N,FSINVZ17YR,Vanguard,US Fund Short-Term Bond,US Fund Short-Term Bond
2025-06-30,BLACKROCK Blend Fund INST,INST,Balanced Fund,WFAS,BROKERAGE,BROKERAGE,PERSONALIZED UMA,SIM,244835639.03,164,Y,Y,Y,FSUSA4B2GI,BlackRock,US Fund Foreign Large Blend,US Fund Foreign Large Blend
2025-12-31,FIRST EAGLE Bond Fund A,A,International Equity Fund,WBS,ADVISORY,ADVISORY,FUNDSOURCE,QP,148802549.17,237,Y,Y,Y,FSUSAMFLIX,First Eagle,US Fund Multisector Bond,US Fund Multisector Bond
2025-03-31,INVESCO Bond Fund C,C,International Equity Fund,PCG,BROKERAGE,BROKERAGE,FUNDSOURCE,SIM,335106174.31,122,Y,Y,Y,FSUSAFVJ1Z,Invesco,US Fund Short-Term Bond,US Fund Short-Term Bond
2025-06-30,PIMCO Growth Fund A,A,Bond Fund,PCG,ADVISORY,ADVISORY,BROKERAGE,QP,159215740.25,323,Y,Y,N,FSCAPS2MJ6,PIMCO,US Fund Small Growth,US Fund Small Growth
2025-04-30,FRANKLIN TEMPLETON Bond Fund INST,INST,Money Market Fund,PCG,BROKERAGE,BROKERAGE,FUNDSOURCE,SIM,72589304.58,474,Y,N,Y,FSINVCNRVP,Franklin Templeton,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2025-07-31,INVESCO Bond Fund C,C,Money Market Fund,WBS,ADVISORY,ADVISORY,BROKERAGE,SEP,419645954.34,257,Y,Y,Y,FSUSAFVJ1Z,Invesco,US Fund Short-Term Bond,US Fund Short-Term Bond
2026-02-28,JPMORGAN Value Fund S,S,Alternative Fund,FINET,BROKERAGE,BROKERAGE,FUNDSOURCE,QP,207837204.76,477,Y,N,N,FSUSAS5BKX,JPMorgan,US Fund Large Value,US Fund Large Value
2025-06-30,JPMORGAN Allocation Fund INST,INST,Money Market Fund,WBS,ADVISORY,ADVISORY,PERSONALIZED UMA,SIM,348501679.38,172,Y,Y,Y,FSCAPZ4DKB,JPMorgan,US Fund Tactical Allocation,US Fund Tactical Allocation
2025-08-31,LORD ABBETT Blend Fund INST,INST,International Equity Fund,PCG,ADVISORY,ADVISORY,FC/QC,QP,382801037.1,477,Y,Y,Y,FSINVDZ4HR,Lord Abbett,US Fund Foreign Large Blend,US Fund Foreign Large Blend
2025-01-31,CAPITAL GROUP Bond Fund INST,INST,Bond Fund,PCG,ADVISORY,ADVISORY,FUNDSOURCE,IRA,106111788.73,66,Y,Y,Y,FSINV6Z5AS,capital group,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2025-07-31,PIMCO Blend Fund A,A,Money Market Fund,PCG,ADVISORY,ADVISORY,MASTERS,IRA,179885079.63,247,Y,Y,Y,FSCAPPXIH2,PIMCO,US Fund Mid-Cap Blend,US Fund Mid-Cap Blend
2025-09-30,FRANKLIN TEMPLETON Value Fund INST,INST,Alternative Fund,FINET,ADVISORY,ADVISORY,PIM,IRA,361230451.72,181,Y,N,Y,FSINV8HE3N,Franklin Templeton,US Fund Large Value,US Fund Large Value
2025-06-30,MFS Blend Fund C,C,Bond Fund,PCG,ADVISORY,ADVISORY,PIM,SEP,441460820.61,354,Y,Y,Y,FSC8686926,MFS,US Fund Small Blend,US Fund Small Blend
2025-04-30,FIDELITY Blend Fund C,C,Bond Fund,FINET,ADVISORY,ADVISORY,CUSTOMCHOICE,QP,464196739.37,409,Y,N,Y,FSUSAVKKPF,Fidelity,US Fund Large Blend,US Fund Large Blend
2025-09-30,PIMCO Growth Fund A,A,Alternative Fund,PCG,BROKERAGE,BROKERAGE,FUNDSOURCE,SEP,401425008.75,307,Y,Y,N,FSCAPS2MJ6,PIMCO,US Fund Small Growth,US Fund Small Growth
2025-09-30,NUVEEN Blend Fund INV,INV,Money Market Fund,WFAS,BROKERAGE,BROKERAGE,MASTERS,SIM,138526405.69,185,Y,Y,Y,FSUSALNO19,Nuveen,US Fund Small Blend,US Fund Small Blend
2025-04-30,VANGUARD Growth Fund C,C,Equity Fund,PCG,ADVISORY,ADVISORY,PIM,IRA,263191368.3,26,Y,Y,Y,FSCAP2IIZJ,Vanguard,US Fund Large Growth,US Fund Large Growth
2026-02-28,T ROWE PRICE Blend Fund INST,INST,Equity Fund,PCG,BROKERAGE,BROKERAGE,PIM,QP,55601652.98,7,Y,Y,Y,FSINVVY2S9,T. Rowe Price,US Fund Large Blend,US Fund Large Blend
2026-03-31,T ROWE PRICE Blend Fund A,A,International Equity Fund,WBS,BROKERAGE,BROKERAGE,PERSONALIZED UMA,SEP,126856677.2,223,Y,Y,Y,FSUSA99GZA,T. Rowe Price,US Fund Small Blend,US Fund Small Blend
2025-07-31,INVESCO Allocation Fund S,S,Alternative Fund,WFAS,ADVISORY,ADVISORY,MASTERS,SIM,381408788.48,125,Y,Y,N,FSINV12SDD,Invesco,US Fund Tactical Allocation,US Fund Tactical Allocation
2025-05-31,PIMCO Growth Fund A,A,Bond Fund,WBS,BROKERAGE,BROKERAGE,FUNDSOURCE,SIM,288599693.01,441,Y,N,N,FSCAPS2MJ6,PIMCO,US Fund Small Growth,US Fund Small Growth
2026-03-31,FIDELITY Blend Fund C,C,International Equity Fund,WBS,BROKERAGE,BROKERAGE,ASSET ADVISOR,SEP,309243.78,112,Y,Y,N,FSUSAVKKPF,Fidelity,US Fund Large Blend,US Fund Large Blend
2025-04-30,INVESCO Allocation Fund A,A,Balanced Fund,PCG,ADVISORY,ADVISORY,CUSTOMCHOICE,IRA,300163213.74,5,Y,Y,Y,FSC8043975,Invesco,US Fund Tactical Allocation,US Fund Tactical Allocation
2026-01-31,CAPITAL GROUP Blend Fund A,A,Alternative Fund,FINET,ADVISORY,ADVISORY,FC/QC,NON-RETIREMENT,297606433.11,139,Y,Y,Y,FSUSAYANEZ,capital group,US Fund Foreign Large Blend,US Fund Foreign Large Blend
2025-07-31,NUVEEN Blend Fund INV,INV,Alternative Fund,WBS,ADVISORY,ADVISORY,PIM,QP,57470015.69,286,Y,N,Y,FSUSALNO19,Nuveen,US Fund Small Blend,US Fund Small Blend
2025-07-31,PIMCO Allocation Fund A,A,Money Market Fund,PCG,ADVISORY,ADVISORY,PIM,QP,225227774.7,154,Y,Y,Y,FSC3796172,PIMCO,US Fund Moderate Allocation,US Fund Moderate Allocation
2025-08-31,MFS Blend Fund C,C,Alternative Fund,PCG,ADVISORY,ADVISORY,MASTERS,SEP,132009827.0,406,Y,N,Y,FSC8686926,MFS,US Fund Small Blend,US Fund Small Blend
2025-04-30,FIDELITY Blend Fund C,C,Balanced Fund,PCG,BROKERAGE,BROKERAGE,PERSONALIZED UMA,SEP,238761949.29,248,Y,Y,Y,FSUSAVKKPF,Fidelity,US Fund Large Blend,US Fund Large Blend
2025-04-30,PIMCO Blend Fund A,A,Money Market Fund,WBS,ADVISORY,ADVISORY,PIM,SIM,451237238.61,38,Y,N,Y,FSINVNDQ6K,PIMCO,US Fund Small Blend,US Fund Small Blend
2026-01-31,INVESCO Allocation Fund S,S,Balanced Fund,WBS,ADVISORY,ADVISORY,PIM,SIM,296334067.48,343,Y,N,Y,FSINV12SDD,Invesco,US Fund Tactical Allocation,US Fund Tactical Allocation
2026-02-28,FIDELITY Bond Fund INST,INST,Equity Fund,FINET,ADVISORY,ADVISORY,BROKERAGE,SEP,294617760.0,164,Y,N,Y,FSINVQUXZJ,Fidelity,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2025-06-30,AMERICAN FUNDS Bond Fund INST,INST,Balanced Fund,PCG,ADVISORY,ADVISORY,ASSET ADVISOR,QP,112097371.37,156,Y,Y,Y,FSC0723107,capital group,US Fund High Yield Bond,US Fund High Yield Bond
2025-02-28,INVESCO Bond Fund A,A,Bond Fund,PCG,BROKERAGE,BROKERAGE,FUNDSOURCE,IRA,387399542.62,391,Y,Y,Y,FSC9366170,Invesco,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2026-03-31,NUVEEN Blend Fund A,A,Money Market Fund,FINET,BROKERAGE,BROKERAGE,PIM,QP,335289531.93,11,Y,N,Y,FSUSAGQ1Y8,Nuveen,US Fund Foreign Large Blend,US Fund Foreign Large Blend
2025-12-31,FIDELITY Bond Fund INST,INST,Equity Fund,WBS,BROKERAGE,BROKERAGE,PERSONALIZED UMA,QP,244423475.23,323,Y,Y,Y,FSINVQUXZJ,Fidelity,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2025-03-31,INVESCO Allocation Fund S,S,Bond Fund,FINET,BROKERAGE,BROKERAGE,PERSONALIZED UMA,SIM,123813097.36,302,Y,Y,Y,FSINV12SDD,Invesco,US Fund Tactical Allocation,US Fund Tactical Allocation
2025-12-31,MFS Bond Fund C,C,Money Market Fund,WBS,ADVISORY,ADVISORY,FC/QC,IRA,284631030.05,337,Y,Y,N,FSUSAR848N,MFS,US Fund Multisector Bond,US Fund Multisector Bond
2025-01-31,JPMORGAN Bond Fund A,A,Alternative Fund,FINET,BROKERAGE,BROKERAGE,MASTERS,SEP,497976912.84,339,Y,N,Y,FSCAP0TE0V,JPMorgan,US Fund Multisector Bond,US Fund Multisector Bond
2025-10-31,FIRST EAGLE Estate Fund INST,INST,Alternative Fund,FINET,BROKERAGE,BROKERAGE,BROKERAGE,IRA,8658005.33,227,Y,N,Y,FSUSAS7SPG,First Eagle,US Fund Real Estate,US Fund Real Estate
2025-07-31,PIMCO Blend Fund A,A,Bond Fund,WBS,ADVISORY,ADVISORY,PIM,SEP,192936251.84,9,Y,Y,Y,FSINVNDQ6K,PIMCO,US Fund Small Blend,US Fund Small Blend
2025-07-31,BLACKROCK Bond Fund INST,INST,Money Market Fund,PCG,ADVISORY,ADVISORY,PIM,NON-RETIREMENT,292047639.52,431,Y,N,Y,FSCAPSG2R8,BlackRock,US Fund Short-Term Bond,US Fund Short-Term Bond
2025-05-31,FIRST EAGLE Blend Fund C,C,Equity Fund,PCG,BROKERAGE,BROKERAGE,PERSONALIZED UMA,IRA,491110452.1,344,Y,Y,Y,FSC7422675,First Eagle,US Fund Small Blend,US Fund Small Blend
2026-01-31,VANGUARD Bond Fund INV,INV,Equity Fund,WBS,ADVISORY,ADVISORY,PIM,NON-RETIREMENT,370840046.0,174,Y,Y,Y,FSUSAF3MVF,Vanguard,US Fund Short-Term Bond,US Fund Short-Term Bond
2026-02-28,NUVEEN Growth Fund S,S,Money Market Fund,PCG,BROKERAGE,BROKERAGE,BROKERAGE,SEP,41081514.32,98,Y,Y,Y,FSCAPUT3V8,Nuveen,US Fund Small Growth,US Fund Small Growth
2025-02-28,FIDELITY Bond Fund INST,INST,Balanced Fund,WBS,BROKERAGE,BROKERAGE,FC/QC,QP,121203887.46,231,Y,N,Y,FSINVQUXZJ,Fidelity,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2026-03-31,VANGUARD Growth Fund C,C,International Equity Fund,WBS,ADVISORY,ADVISORY,CUSTOMCHOICE,IRA,144428274.55,492,Y,Y,Y,FSCAP2IIZJ,Vanguard,US Fund Large Growth,US Fund Large Growth
2025-02-28,INVESCO Bond Fund A,A,Money Market Fund,PCG,ADVISORY,ADVISORY,FUNDSOURCE,QP,17718349.67,491,Y,Y,Y,FSC9366170,Invesco,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2025-05-31,T ROWE PRICE Blend Fund A,A,Money Market Fund,WBS,BROKERAGE,BROKERAGE,ASSET ADVISOR,SIM,221550567.0,102,Y,Y,Y,FSUSA99GZA,T. Rowe Price,US Fund Small Blend,US Fund Small Blend
2026-03-31,FIRST EAGLE Blend Fund INST,INST,Balanced Fund,WBS,ADVISORY,ADVISORY,PIM,SIM,392341779.4,377,Y,N,Y,FSCAP4FGYV,First Eagle,US Fund Small Blend,US Fund Small Blend
2025-06-30,VANGUARD Growth Fund A,A,Alternative Fund,FINET,BROKERAGE,BROKERAGE,PERSONALIZED UMA,SIM,450106524.34,67,Y,Y,Y,FSCAP853QJ,Vanguard,US Fund Large Growth,US Fund Large Growth
2025-12-31,JPMORGAN Bond Fund A,A,Alternative Fund,FINET,BROKERAGE,BROKERAGE,ASSET ADVISOR,IRA,314109917.69,467,Y,Y,Y,FSCAP0TE0V,JPMorgan,US Fund Multisector Bond,US Fund Multisector Bond
2025-06-30,NUVEEN Growth Fund S,S,Balanced Fund,PCG,ADVISORY,ADVISORY,PERSONALIZED UMA,NON-RETIREMENT,23280194.61,11,Y,N,Y,FSCAPUT3V8,Nuveen,US Fund Small Growth,US Fund Small Growth
2025-02-28,BLACKROCK Allocation Fund INST,INST,Alternative Fund,FINET,ADVISORY,ADVISORY,MASTERS,QP,122385351.53,208,Y,Y,Y,FSCAPJJ3ZW,BlackRock,US Fund Moderate Allocation,US Fund Moderate Allocation
2025-02-28,FIRST EAGLE Growth Fund INST,INST,Money Market Fund,PCG,ADVISORY,ADVISORY,FC/QC,IRA,115517379.93,146,Y,Y,Y,FSUSAUK54B,First Eagle,US Fund Small Growth,US Fund Small Growth
2025-01-31,VANGUARD Bond Fund A,A,Balanced Fund,WFAS,ADVISORY,ADVISORY,PIM,QP,150469480.49,486,Y,Y,Y,FSC4693666,Vanguard,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2025-01-31,CAPITAL GROUP Bond Fund INST,INST,International Equity Fund,WFAS,ADVISORY,ADVISORY,BROKERAGE,SIM,155119003.21,405,Y,Y,Y,FSINV6Z5AS,capital group,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2025-12-31,BLACKROCK Bond Fund INST,INST,International Equity Fund,WFAS,BROKERAGE,BROKERAGE,BROKERAGE,NON-RETIREMENT,394265842.51,202,Y,Y,Y,FSCAPSG2R8,BlackRock,US Fund Short-Term Bond,US Fund Short-Term Bond
2026-02-28,FIDELITY Bond Fund A,A,International Equity Fund,PCG,ADVISORY,ADVISORY,ASSET ADVISOR,SIM,19238822.72,374,Y,Y,Y,FSUSAP0XJP,Fidelity,US Fund Multisector Bond,US Fund Multisector Bond
2026-02-28,FRANKLIN TEMPLETON Growth Fund INST,INST,Balanced Fund,PCG,BROKERAGE,BROKERAGE,FC/QC,SIM,351188951.22,344,Y,N,Y,FSUSA9SEXI,Franklin Templeton,US Fund Small Growth,US Fund Small Growth
2025-06-30,PIMCO Blend Fund A,A,Alternative Fund,WFAS,ADVISORY,ADVISORY,BROKERAGE,SEP,350752825.65,447,Y,Y,Y,FSCAPPXIH2,PIMCO,US Fund Mid-Cap Blend,US Fund Mid-Cap Blend
2025-08-31,INVESCO Bond Fund A,A,Equity Fund,WFAS,BROKERAGE,BROKERAGE,MASTERS,IRA,343728005.47,193,Y,Y,Y,FSCAPRK315,Invesco,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2025-08-31,JPMORGAN Allocation Fund A,A,Equity Fund,WBS,ADVISORY,ADVISORY,ASSET ADVISOR,SIM,484818100.87,492,Y,Y,Y,FSUSAD1XUN,JPMorgan,US Fund Moderate Allocation,US Fund Moderate Allocation
2025-04-30,DWS FUNDS Bond Fund A,A,Money Market Fund,WBS,BROKERAGE,BROKERAGE,ASSET ADVISOR,NON-RETIREMENT,274780472.34,187,Y,Y,Y,FSCAPZUVDG,DWS,US Fund High Yield Bond,US Fund High Yield Bond
2025-07-31,NUVEEN Blend Fund INV,INV,Bond Fund,PCG,BROKERAGE,BROKERAGE,ASSET ADVISOR,NON-RETIREMENT,433047286.34,113,Y,Y,Y,FSUSALNO19,Nuveen,US Fund Small Blend,US Fund Small Blend
2025-08-31,JPMORGAN Allocation Fund A,A,Bond Fund,FINET,ADVISORY,ADVISORY,PIM,SIM,395900511.83,328,Y,Y,Y,FSUSAD1XUN,JPMorgan,US Fund Moderate Allocation,US Fund Moderate Allocation
2025-09-30,LORD ABBETT Blend Fund INST,INST,International Equity Fund,WBS,ADVISORY,ADVISORY,PERSONALIZED UMA,IRA,233150339.91,119,Y,Y,Y,FSINVDZ4HR,Lord Abbett,US Fund Foreign Large Blend,US Fund Foreign Large Blend
2025-02-28,INVESCO Allocation Fund A,A,Balanced Fund,PCG,BROKERAGE,BROKERAGE,CUSTOMCHOICE,SIM,468914499.4,424,Y,N,Y,FSC8043975,Invesco,US Fund Tactical Allocation,US Fund Tactical Allocation
2025-02-28,T ROWE PRICE Estate Fund S,S,Balanced Fund,PCG,BROKERAGE,BROKERAGE,MASTERS,IRA,185021036.06,221,Y,N,Y,FSINVOVNZB,T. Rowe Price,US Fund Real Estate,US Fund Real Estate
2025-12-31,JPMORGAN Allocation Fund A,A,Money Market Fund,WBS,BROKERAGE,BROKERAGE,MASTERS,SEP,128512863.5,338,Y,Y,N,FSUSAD1XUN,JPMorgan,US Fund Moderate Allocation,US Fund Moderate Allocation
2026-03-31,CAPITAL GROUP Growth Fund A,A,Equity Fund,WBS,BROKERAGE,BROKERAGE,MASTERS,QP,253015429.12,425,Y,Y,Y,FSINVHRONH,capital group,US Fund Large Growth,US Fund Large Growth
2026-01-31,INVESCO Allocation Fund S,S,Money Market Fund,PCG,ADVISORY,ADVISORY,PIM,NON-RETIREMENT,156263570.96,89,Y,Y,Y,FSINV12SDD,Invesco,US Fund Tactical Allocation,US Fund Tactical Allocation
2025-05-31,MFS Blend Fund A,A,Money Market Fund,PCG,BROKERAGE,BROKERAGE,MASTERS,SEP,1750807.87,88,Y,Y,Y,FSCAPO8FAQ,MFS,US Fund Mid-Cap Blend,US Fund Mid-Cap Blend
2025-03-31,BLACKROCK Allocation Fund INST,INST,Equity Fund,PCG,ADVISORY,ADVISORY,FUNDSOURCE,NON-RETIREMENT,408636706.71,221,Y,N,Y,FSCAPJJ3ZW,BlackRock,US Fund Moderate Allocation,US Fund Moderate Allocation
2025-02-28,DWS FUNDS Allocation Fund A,A,Equity Fund,PCG,BROKERAGE,BROKERAGE,BROKERAGE,QP,333523272.07,140,Y,N,Y,FSCAPPGOXS,DWS,US Fund Moderate Allocation,US Fund Moderate Allocation
2026-02-28,PIMCO Blend Fund A,A,Money Market Fund,PCG,ADVISORY,ADVISORY,BROKERAGE,QP,452373615.89,332,Y,N,Y,FSINVNDQ6K,PIMCO,US Fund Small Blend,US Fund Small Blend
2025-03-31,PIMCO Growth Fund A,A,Bond Fund,PCG,ADVISORY,ADVISORY,FUNDSOURCE,SEP,16357927.24,340,Y,Y,Y,FSCAPS2MJ6,PIMCO,US Fund Small Growth,US Fund Small Growth
2025-12-31,PIMCO Bond Fund S,S,Money Market Fund,PCG,BROKERAGE,BROKERAGE,CUSTOMCHOICE,SIM,123766730.31,80,Y,Y,Y,FSCAP7M9HW,PIMCO,US Fund Short-Term Bond,US Fund Short-Term Bond
2025-08-31,VANGUARD Bond Fund A,A,Balanced Fund,WFAS,ADVISORY,ADVISORY,ASSET ADVISOR,QP,317297658.75,150,Y,Y,Y,FSINVZ17YR,Vanguard,US Fund Short-Term Bond,US Fund Short-Term Bond
2026-01-31,VANGUARD Allocation Fund INV,INV,International Equity Fund,FINET,ADVISORY,ADVISORY,MASTERS,SEP,303568154.82,100,Y,Y,Y,FSUSAMIGJS,Vanguard,US Fund Tactical Allocation,US Fund Tactical Allocation
2025-03-31,INVESCO Allocation Fund A,A,Money Market Fund,WFAS,BROKERAGE,BROKERAGE,FC/QC,QP,130354133.65,418,Y,N,N,FSC8043975,Invesco,US Fund Tactical Allocation,US Fund Tactical Allocation
2025-04-30,JPMORGAN Bond Fund A,A,Money Market Fund,WBS,ADVISORY,ADVISORY,FUNDSOURCE,NON-RETIREMENT,15922702.26,39,Y,N,Y,FSCAP0TE0V,JPMorgan,US Fund Multisector Bond,US Fund Multisector Bond
2026-02-28,LORD ABBETT Estate Fund A,A,Equity Fund,WBS,ADVISORY,ADVISORY,PIM,NON-RETIREMENT,151238407.85,469,Y,Y,Y,FSINVN2N0F,Lord Abbett,US Fund Real Estate,US Fund Real Estate
2025-02-28,JPMORGAN Value Fund S,S,Alternative Fund,FINET,BROKERAGE,BROKERAGE,ASSET ADVISOR,QP,7911297.8,204,Y,Y,Y,FSUSAS5BKX,JPMorgan,US Fund Large Value,US Fund Large Value
2025-07-31,FRANKLIN TEMPLETON Estate Fund C,C,Equity Fund,PCG,ADVISORY,ADVISORY,FUNDSOURCE,QP,264276523.6,355,Y,Y,N,FSC7392545,Franklin Templeton,US Fund Real Estate,US Fund Real Estate
2025-02-28,NUVEEN Blend Fund A,A,Alternative Fund,PCG,ADVISORY,ADVISORY,FUNDSOURCE,QP,242037876.9,466,Y,Y,Y,FSUSAGQ1Y8,Nuveen,US Fund Foreign Large Blend,US Fund Foreign Large Blend
2026-02-28,FIRST EAGLE Bond Fund A,A,Equity Fund,WFAS,ADVISORY,ADVISORY,FC/QC,SIM,6205447.1,216,Y,Y,Y,FSUSAMFLIX,First Eagle,US Fund Multisector Bond,US Fund Multisector Bond
2025-05-31,CAPITAL GROUP Blend Fund INST,INST,Money Market Fund,WFAS,ADVISORY,ADVISORY,CUSTOMCHOICE,NON-RETIREMENT,155504097.34,488,Y,Y,Y,FSC7363842,capital group,US Fund Small Blend,US Fund Small Blend
2025-02-28,BLACKROCK Bond Fund INST,INST,Alternative Fund,WBS,BROKERAGE,BROKERAGE,CUSTOMCHOICE,SIM,480835285.57,51,Y,N,Y,FSC6963457,BlackRock,US Fund High Yield Bond,US Fund High Yield Bond
2025-03-31,INVESCO Bond Fund A,A,Equity Fund,WBS,ADVISORY,ADVISORY,ASSET ADVISOR,SEP,433230627.28,433,Y,Y,N,FSCAPRK315,Invesco,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
